,.,ADJ,ADP,ADV,CONJ,DET,NOUN,NUM,PRON,PRT,VERB,X
"('$', '.')",0.06232833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('62', 'NUM')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020618557,0.0,0.0,0.0,0.0
"('million', 'NUM')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11030928,0.0,0.0,0.0,0.0
"('*U*', 'X')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11422696
"('write-off', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('of', 'ADP')",0.0,0.0,0.23430283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('capitalized', 'VERB')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('servicing', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.121591e-05,0.0
"('at', 'ADP')",0.0,0.0,0.039320935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('the', 'DET')",0.0,0.00096432015,0.0,0.0,0.0,0.45954737,0.0,0.0,0.0,0.0,0.0,0.0
"('mobile', 'ADJ')",0.0,0.00019286403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('home', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.0004688832,0.0,0.0,0.0,0.0,0.0
"('financing', 'VERB')",0.0,0.0,0.0,0.0,0.0,0.0,0.00025575448,0.0,0.0,0.0,0.00036486363,0.0
"('subsidiary', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.00017050299,0.0,0.0,0.0,0.0,0.0
"(',', '.')",0.4182337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('which', 'DET')",0.0,0.0,0.00012482837,0.0,0.0,0.025742574,0.0,0.0,0.0,0.0,0.0,0.0
"('the', 'DET')",0.0,0.00096432015,0.0,0.0,0.0,0.45954737,0.0,0.0,0.0,0.0,0.0,0.0
"('company', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.009036658,0.0,0.0,0.0,0.0,0.0
"('said', 'VERB')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046337683,0.0
"('0', 'X')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16526453
"('*T*-1', 'X')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.122078896
"('had', 'VERB')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0120405,0.0
"('been', 'VERB')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010854693,0.0
"('a', 'DET')",0.0,0.00038572805,0.00012482837,0.0,0.0,0.21980198,0.0,0.0,0.0,0.0,0.0,0.00018695083
"('big', 'ADJ')",0.0,0.005593057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('drain', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,4.2625747e-05,0.0,0.0,0.0,0.0,0.0
"('on', 'ADP')",0.0,0.0,0.04805892,0.0,0.0,0.0,0.0,0.0,0.0,0.0019554165,0.0,0.0
"('earnings', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.0012361467,0.0,0.0,0.0,0.0,0.0
"('.', '.')",0.32801604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('In', 'ADP')",0.0,0.0,0.020347023,0.0,0.0,0.0,8.525149e-05,0.0,0.0,0.0,0.0,0.0
"('his', 'PRON')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04204753,0.0,0.0,0.0
"('first', 'ADJ')",0.0,0.010028929,0.0,0.002762431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('state', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.0010230179,0.0,0.0,0.0,9.121591e-05,0.0
"('of', 'ADP')",0.0,0.0,0.23430283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('the', 'DET')",0.0,0.00096432015,0.0,0.0,0.0,0.45954737,0.0,0.0,0.0,0.0,0.0,0.0
"('nation', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.0007672634,0.0,0.0,0.0,0.0,0.0
"('address', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018243182,0.0
"(',', '.')",0.4182337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Salinas', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,4.2625747e-05,0.0,0.0,0.0,0.0,0.0
"('pledged', 'VERB')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('*-1', 'X')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1669471
"('to', 'PRT')",0.0,0.0,0.00024965673,0.0,0.0,0.0,0.0,0.0,0.0,0.6738365,0.0,0.0
"('continue', 'VERB')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013682386,0.0
"('his', 'PRON')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04204753,0.0,0.0,0.0
"('program', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.004177323,0.0,0.0,0.0,0.0,0.0
"('of', 'ADP')",0.0,0.0,0.23430283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('modernization', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('and', 'CONJ')",0.0,0.00057859207,0.00012482837,0.0,0.6632488,0.0,8.525149e-05,0.0,0.0,0.0,0.0,0.0
"('warned', 'VERB')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00027364772,0.0
"('opposition', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,8.525149e-05,0.0,0.0,0.0,0.0,0.0
"('politicians', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.00021312873,0.0,0.0,0.0,0.0,0.0
"('that', 'ADP')",0.0,0.0,0.052677568,0.00078926596,0.0,0.033380482,0.0,0.0,0.0,0.0,0.0,0.0
"('*', 'X')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14713031
"('impeding', 'VERB')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('progress', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.00017050299,0.0,0.0,0.0,0.0,0.0
"('could', 'VERB')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009030375,0.0
"('cost', 'VERB')",0.0,0.0,0.0,0.0,0.0,0.0,0.0003836317,0.0,0.0,0.0,0.00018243182,0.0
"('them', 'PRON')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026508227,0.0,0.0,0.0
"('popular', 'ADJ')",0.0,0.00096432015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('support', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.00042625747,0.0,0.0,0.0,0.00082094315,0.0
"('.', '.')",0.32801604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('They', 'PRON')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019652652,0.0,0.0,0.0
"('say', 'VERB')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0052905227,0.0
"('0', 'X')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16526453
"('greedy', 'ADJ')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('market', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.0057971017,0.0,0.0,0.0,0.0,0.0
"('manipulators', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('have', 'VERB')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022439113,0.0
"('made', 'VERB')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004195932,0.0
"('a', 'DET')",0.0,0.00038572805,0.00012482837,0.0,0.0,0.21980198,0.0,0.0,0.0,0.0,0.0,0.00018695083
"('shambles', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('of', 'ADP')",0.0,0.0,0.23430283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('the', 'DET')",0.0,0.00096432015,0.0,0.0,0.0,0.45954737,0.0,0.0,0.0,0.0,0.0,0.0
"('nation', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.0007672634,0.0,0.0,0.0,0.0,0.0
"(""'s"", 'PRT')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23308565,0.007844568,0.0
"('free-enterprise', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('system', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.0004688832,0.0,0.0,0.0,0.0,0.0
"(',', '.')",0.4182337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('*-1', 'X')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1669471
"('turning', 'VERB')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00045607955,0.0
"('the', 'DET')",0.0,0.00096432015,0.0,0.0,0.0,0.45954737,0.0,0.0,0.0,0.0,0.0,0.0
"('stock', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.004518329,0.0,0.0,0.0,0.0,0.0
"('market', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.0057971017,0.0,0.0,0.0,0.0,0.0
"('into', 'ADP')",0.0,0.0,0.009611784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('a', 'DET')",0.0,0.00038572805,0.00012482837,0.0,0.0,0.21980198,0.0,0.0,0.0,0.0,0.0,0.00018695083
"('big', 'ADJ')",0.0,0.005593057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('gambling', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('den', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(',', '.')",0.4182337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('with', 'ADP')",0.0,0.0,0.03894645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('the', 'DET')",0.0,0.00096432015,0.0,0.0,0.0,0.45954737,0.0,0.0,0.0,0.0,0.0,0.0
"('odds', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('heavily', 'ADV')",0.0,0.0,0.0,0.001973165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('stacked', 'VERB')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('*-2', 'X')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05608525
"('against', 'ADP')",0.0,0.0,0.003495194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('the', 'DET')",0.0,0.00096432015,0.0,0.0,0.0,0.45954737,0.0,0.0,0.0,0.0,0.0,0.0
"('small', 'ADJ')",0.0,0.0075216973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('investor', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.0014492754,0.0,0.0,0.0,0.0,0.0
"('.', '.')",0.32801604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Mr.', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.013043478,0.0,0.0,0.0,0.0,0.0
"('Martin', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.00034100597,0.0,0.0,0.0,0.0,0.0
"('has', 'VERB')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026361397,0.0
"('increased', 'VERB')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015506705,0.0
"('prices', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.0030690536,0.0,0.0,0.0,0.0,0.0
"('on', 'ADP')",0.0,0.0,0.04805892,0.0,0.0,0.0,0.0,0.0,0.0,0.0019554165,0.0,0.0
"('some', 'DET')",0.0,0.0,0.0,0.0,0.0,0.0145686,0.0,0.0,0.0,0.0,0.0,0.0
"('wines', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.00042625747,0.0,0.0,0.0,0.0,0.0
"('-LRB-', '.')",0.008240017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('like', 'ADP')",0.0,0.00019286403,0.004119336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009121591,0.0
"('Grgich', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Hills', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.0004688832,0.0,0.0,0.0,0.0,0.0
"('Chardonnay', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(',', '.')",0.4182337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('now', 'ADV')",0.0,0.0,0.0,0.018547751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('$', '.')",0.06232833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('32', 'NUM')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010309279,0.0,0.0,0.0,0.0
"('*U*', 'X')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11422696
"('-RRB-', '.')",0.008873864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('just', 'ADV')",0.0,0.0,0.0,0.0134175215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('*-1', 'X')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1669471
"('to', 'PRT')",0.0,0.0,0.00024965673,0.0,0.0,0.0,0.0,0.0,0.0,0.6738365,0.0,0.0
"('slow', 'VERB')",0.0,0.00057859207,0.0,0.00039463298,0.0,0.0,0.0,0.0,0.0,0.0,0.00036486363,0.0
"('down', 'PRT')",0.0,0.0,0.0018724254,0.007103394,0.0,0.0,4.2625747e-05,0.0,0.0,0.0046929996,0.0,0.0
"('movement', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,4.2625747e-05,0.0,0.0,0.0,0.0,0.0
"(',', '.')",0.4182337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('but', 'CONJ')",0.0,0.0,0.0,0.00039463298,0.06475985,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('he', 'PRON')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08318099,0.0,0.0,0.0
"('is', 'VERB')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04971267,0.0
"('beginning', 'VERB')",0.0,0.0,0.0,0.0,0.0,0.0,8.525149e-05,0.0,0.0,0.0,0.00054729544,0.0
"('*-2', 'X')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05608525
"('to', 'PRT')",0.0,0.0,0.00024965673,0.0,0.0,0.0,0.0,0.0,0.0,0.6738365,0.0,0.0
"('see', 'VERB')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00200675,0.0
"('some', 'DET')",0.0,0.0,0.0,0.0,0.0,0.0145686,0.0,0.0,0.0,0.0,0.0,0.0
"('resistance', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.00017050299,0.0,0.0,0.0,0.0,0.0
"('to', 'PRT')",0.0,0.0,0.00024965673,0.0,0.0,0.0,0.0,0.0,0.0,0.6738365,0.0,0.0
"('high-priced', 'ADJ')",0.0,0.00038572805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('red', 'ADJ')",0.0,0.00019286403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Burgundies', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,4.2625747e-05,0.0,0.0,0.0,0.0,0.0
"('and', 'CONJ')",0.0,0.00057859207,0.00012482837,0.0,0.6632488,0.0,8.525149e-05,0.0,0.0,0.0,0.0,0.0
"('Cabernets', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,4.2625747e-05,0.0,0.0,0.0,0.0,0.0
"('and', 'CONJ')",0.0,0.00057859207,0.00012482837,0.0,0.6632488,0.0,8.525149e-05,0.0,0.0,0.0,0.0,0.0
"('Chardonnays', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('in', 'ADP')",0.0,0.0,0.15665959,0.00078926596,0.0,0.0,4.2625747e-05,0.0,0.0,0.0043019163,0.0,0.0
"('the', 'DET')",0.0,0.00096432015,0.0,0.0,0.0,0.45954737,0.0,0.0,0.0,0.0,0.0,0.0
"('$', '.')",0.06232833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('30', 'NUM')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014089347,0.0,0.0,0.0,0.0
"('to', 'PRT')",0.0,0.0,0.00024965673,0.0,0.0,0.0,0.0,0.0,0.0,0.6738365,0.0,0.0
"('$', '.')",0.06232833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('40', 'NUM')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068728523,0.0,0.0,0.0,0.0
"('*U*', 'X')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11422696
"('range', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.00021312873,0.0,0.0,0.0,0.00018243182,0.0
"('.', '.')",0.32801604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('The', 'DET')",0.0,0.0,0.0,0.0,0.0,0.079915136,0.00017050299,0.0,0.0,0.0,0.0,0.0
"('State', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.0005541347,0.0,0.0,0.0,0.0,0.0
"('Department', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.0014919011,0.0,0.0,0.0,0.0,0.0
"('stressed', 'VERB')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.121591e-05,0.0
"('the', 'DET')",0.0,0.00096432015,0.0,0.0,0.0,0.45954737,0.0,0.0,0.0,0.0,0.0,0.0
"('pre-1933', 'ADJ')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('debts', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,8.525149e-05,0.0,0.0,0.0,0.0,0.0
"('as', 'ADP')",0.0,0.0,0.033828486,0.015390687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('the', 'DET')",0.0,0.00096432015,0.0,0.0,0.0,0.45954737,0.0,0.0,0.0,0.0,0.0,0.0
"('key', 'NOUN')",0.0,0.0011571841,0.0,0.0,0.0,0.0,4.2625747e-05,0.0,0.0,0.0,0.0,0.0
"('to', 'PRT')",0.0,0.0,0.00024965673,0.0,0.0,0.0,0.0,0.0,0.0,0.6738365,0.0,0.0
"('*', 'X')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14713031
"('satisfying', 'VERB')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('the', 'DET')",0.0,0.00096432015,0.0,0.0,0.0,0.45954737,0.0,0.0,0.0,0.0,0.0,0.0
"('Johnson', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.00051150896,0.0,0.0,0.0,0.0,0.0
"('Act', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.0002983802,0.0,0.0,0.0,0.0,0.0
"('.', '.')",0.32801604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('*', 'X')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14713031
"('PORTING', 'VERB')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('POTABLES', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('just', 'ADV')",0.0,0.0,0.0,0.0134175215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('got', 'VERB')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001003375,0.0
"('easier', 'ADJ')",0.0,0.0007714561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(',', '.')",0.4182337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('or', 'CONJ')",0.0,0.0,0.0,0.0,0.1311387,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('so', 'ADV')",0.0,0.0,0.0014979403,0.014601421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('claims', 'VERB')",0.0,0.0,0.0,0.0,0.0,0.0,0.00012787724,0.0,0.0,0.0,0.00027364772,0.0
"('Scypher', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Corp.', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.0039641946,0.0,0.0,0.0,0.0,0.0
"(',', '.')",0.4182337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('the', 'DET')",0.0,0.00096432015,0.0,0.0,0.0,0.45954737,0.0,0.0,0.0,0.0,0.0,0.0
"('maker', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.0009377664,0.0,0.0,0.0,0.0,0.0
"('of', 'ADP')",0.0,0.0,0.23430283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('the', 'DET')",0.0,0.00096432015,0.0,0.0,0.0,0.45954737,0.0,0.0,0.0,0.0,0.0,0.0
"('Cup-Tote', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('.', '.')",0.32801604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Workers', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,4.2625747e-05,0.0,0.0,0.0,0.0,0.0
"('described', 'VERB')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00045607955,0.0
"('``', '.')",0.059053455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('clouds', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('of', 'ADP')",0.0,0.0,0.23430283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('blue', 'ADJ')",0.0,0.00057859207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('dust', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(""''"", '.')",0.05778576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('that', 'DET')",0.0,0.0,0.052677568,0.00078926596,0.0,0.033380482,0.0,0.0,0.0,0.0,0.0,0.0
"('*T*-1', 'X')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.122078896
"('hung', 'VERB')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('over', 'ADP')",0.0,0.00019286403,0.0074897017,0.0,0.0,0.0,0.0,0.0,0.0,0.0019554165,0.0,0.0
"('parts', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.00025575448,0.0,0.0,0.0,0.0,0.0
"('of', 'ADP')",0.0,0.0,0.23430283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('the', 'DET')",0.0,0.00096432015,0.0,0.0,0.0,0.45954737,0.0,0.0,0.0,0.0,0.0,0.0
"('factory', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.00042625747,0.0,0.0,0.0,0.0,0.0
"(',', '.')",0.4182337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('even', 'ADV')",0.0,0.00057859207,0.0,0.017363852,0.0,0.0,0.0,0.0,0.0,0.0,9.121591e-05,0.0
"('though', 'ADP')",0.0,0.0,0.0019972539,0.001183899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('exhaust', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.121591e-05,0.0
"('fans', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,4.2625747e-05,0.0,0.0,0.0,0.0,0.0
"('ventilated', 'VERB')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('the', 'DET')",0.0,0.00096432015,0.0,0.0,0.0,0.45954737,0.0,0.0,0.0,0.0,0.0,0.0
"('area', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.00025575448,0.0,0.0,0.0,0.0,0.0
"('.', '.')",0.32801604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('The', 'DET')",0.0,0.0,0.0,0.0,0.0,0.079915136,0.00017050299,0.0,0.0,0.0,0.0,0.0
"('Herald', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.0004688832,0.0,0.0,0.0,0.0,0.0
"('was', 'VERB')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027273556,0.0
"('left', 'VERB')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00072972727,0.0
"('*-61', 'X')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('in', 'ADP')",0.0,0.0,0.15665959,0.00078926596,0.0,0.0,4.2625747e-05,0.0,0.0,0.0043019163,0.0,0.0
"('limbo', 'NOUN')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
